song_id,song_name,release_year,artist,artist_id,followers,artist_type,main_genre,artist_popularity,song_popularity,explicit,duration_sec,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
7MfympqWLMGXftSmPWY3W2,'Think Of The Good Times',1964, 'Jay & The Americans',0DAqhikcMKLo2lPADVz2fs,49049,band,adult standards,59,16,FALSE,170.307,8,1,4,0.63,0.332,0.495,0.00000112,0.327,-11.345,0.0348,0.658,113.194
36bdQ20bomVkGt6FGD96lu,"""Livin' Above Your Head""",1964, 'Jay & The Americans',0DAqhikcMKLo2lPADVz2fs,49049,band,adult standards,59,17,FALSE,174.64,0,1,4,0.683,0.602,0.566,0,0.557,-10.499,0.0349,0.87,125.157
2InR8wwGrb3AVMmg4luLRy,'Sunday And Me',1964, 'Jay & The Americans',0DAqhikcMKLo2lPADVz2fs,49049,band,adult standards,59,17,FALSE,175.8,10,1,4,0.749,0.394,0.536,0,0.244,-10.762,0.0572,0.382,134.67
48Ji4tkYnrCT44PYlkyQrk,'Come Dance With Me',1964, 'Jay & The Americans',0DAqhikcMKLo2lPADVz2fs,49049,band,adult standards,59,18,FALSE,150.933,4,1,4,0.481,0.65,0.673,0.0000158,0.11,-11.816,0.0446,0.93,150.25
0lfIVV1uZD5m0c0I2iQymH,'Hushabye',1964, 'Jay & The Americans',0DAqhikcMKLo2lPADVz2fs,49049,band,adult standards,59,19,FALSE,201.173,0,1,4,0.597,0.478,0.493,0.00139,0.261,-13.809,0.0316,0.607,103.154
2alNlDEU9kckE1U8QTTjtA,'When You Dance',1969, 'Jay & The Americans',0DAqhikcMKLo2lPADVz2fs,49049,band,adult standards,59,2,FALSE,174.4,7,1,4,0.608,0.525,0.744,0.0352,0.107,-7.137,0.0469,0.769,133.951
4u3hbJHvz3ROzMi7gLm7x0,"""Let's Lock The Door (And Throw Away The Key)""",1964, 'Jay & The Americans',0DAqhikcMKLo2lPADVz2fs,49049,band,adult standards,59,27,FALSE,149.827,7,1,4,0.694,0.653,0.649,0,0.748,-9.534,0.04,0.834,131.133
6NXo5Vd0H0CFyPlCUhFPsN,"""Walkin' In The Rain""",1964, 'Jay & The Americans',0DAqhikcMKLo2lPADVz2fs,49049,band,adult standards,59,28,FALSE,167.293,7,1,4,0.326,0.518,0.466,0.00000111,0.174,-13.555,0.0325,0.642,114.303
4S4CZX1QAdADmcnikhSEw0,'Some Enchanted Evening',1964, 'Jay & The Americans',0DAqhikcMKLo2lPADVz2fs,49049,band,adult standards,59,28,FALSE,137.133,5,1,4,0.507,0.448,0.481,0.000028,0.228,-10.727,0.0311,0.455,119.834
3MVr7KeWF6kf4znJMwiEnx,'This Magic Moment',1964, 'Jay & The Americans',0DAqhikcMKLo2lPADVz2fs,49049,band,adult standards,59,51,FALSE,182.8,0,1,4,0.539,0.517,0.533,0.0000197,0.164,-11.053,0.0306,0.769,126.229
252YuUdUaC5OojaBU0H1CP,'Come A Little Bit Closer',1964, 'Jay & The Americans',0DAqhikcMKLo2lPADVz2fs,49049,band,adult standards,59,67,FALSE,166.667,3,1,4,0.52,0.636,0.684,0.0015,0.534,-9.302,0.057,0.881,132.509
2fW7Mqfuo97jUbgQWWL6US,'Button Off My Shirt',1987, 'Paul Carrack',0FFuvdY7fuiuTmHN9unYoz,80917,band,adult standards,57,13,FALSE,226.36,11,0,4,0.0746,0.69,0.564,0,0.0529,-13.134,0.0347,0.947,101.296
42j9QOlX7EQlWkIpaV4AzH,'One Good Reason',1987, 'Paul Carrack',0FFuvdY7fuiuTmHN9unYoz,80917,band,adult standards,57,15,FALSE,199.6,11,0,4,0.056,0.583,0.713,0.0000304,0.0502,-11.227,0.0281,0.697,113.189
77LVgYgRJU8LVDcC87otHv,'I Live By The Groove',1989, 'Paul Carrack',0FFuvdY7fuiuTmHN9unYoz,80917,band,adult standards,57,16,FALSE,252.373,9,0,4,0.0409,0.682,0.748,0.000013,0.103,-10.862,0.036,0.933,122.847
0AwFhiNJjuiFoHDYKiTTWW,'I Need You',1982, 'Paul Carrack',0FFuvdY7fuiuTmHN9unYoz,80917,band,adult standards,57,18,FALSE,170.547,11,1,4,0.0402,0.564,0.575,0,0.0741,-10.658,0.0322,0.611,94.737
71Rr9TzqLF8NwsexpfyipC,"""Don't Shed A Tear""",1987, 'Paul Carrack',0FFuvdY7fuiuTmHN9unYoz,80917,band,adult standards,57,38,FALSE,295.427,11,0,4,0.0609,0.644,0.657,0.0000755,0.0498,-11.167,0.0307,0.945,109.785
4SByRm49LWQlobusVS7dcZ,'When You Walk In The Room',1987, 'Paul Carrack',0FFuvdY7fuiuTmHN9unYoz,80917,band,adult standards,57,47,FALSE,211.333,6,0,4,0.13,0.614,0.599,0,0.2,-12.27,0.0288,0.594,113.108
5jwQH54Qg6gcm4hqXm0uLt,'Magical Mystery Tour',2005, 'Ambrosia',0J2Ej2rMQyqaUX3G6MUISw,134164,band,adult standards,58,17,FALSE,232.8,9,1,4,0.0808,0.257,0.834,0,0.989,-6.419,0.0665,0.346,159.151
5SVuelai9DFZFtnKxF7wLD,'How Can You Love Me',1982, 'Ambrosia',0J2Ej2rMQyqaUX3G6MUISw,134164,band,adult standards,58,19,FALSE,245.44,10,0,4,0.148,0.622,0.83,0.00000775,0.117,-7.243,0.0307,0.959,130.783
11qmuUlW5q5diLiVSOlsSF,"""You're The Only Woman (You & I)""",1980, 'Ambrosia',0J2Ej2rMQyqaUX3G6MUISw,134164,band,adult standards,58,49,FALSE,262.907,8,0,4,0.0899,0.738,0.516,0,0.0666,-8.861,0.026,0.869,104.925
3GVhCuS4BRxCTvVj4Cmc8w,'How Much I Feel',1978, 'Ambrosia',0J2Ej2rMQyqaUX3G6MUISw,134164,band,adult standards,58,57,FALSE,284.36,4,1,4,0.312,0.667,0.573,0,0.188,-7.933,0.0277,0.501,95.305
6JHXiRD1QjMK1N6AQEnL04,'Biggest Part Of Me',1980, 'Ambrosia',0J2Ej2rMQyqaUX3G6MUISw,134164,band,adult standards,58,63,FALSE,324.04,10,1,4,0.238,0.498,0.723,0,0.353,-8.053,0.05,0.882,153.227
6O5bX4w28pi72vJOTlEBTJ,'Try To Remember',1965, 'The Brothers Four',0nd3tsqHVtnAWBCQgwtbIz,23006,band,adult standards,46,43,FALSE,173.987,7,1,3,0.815,0.469,0.211,0.00166,0.102,-17.185,0.0283,0.301,99.248
2KGtWsl6mRYlLZchWqLTH3,'Chapel In The Moonlight',2011, 'The Bachelors',0qDtyCZRYrja9CoeHXV6FD,17240,band,adult standards,34,0,FALSE,124.19,0,1,4,0.817,0.399,0.434,0.00000786,0.191,-13.757,0.0312,0.759,103.65
7I8PL2ZXS5CjmU6QPpX9Oc,"""I Wouldn't Trade You For The World""",1999, 'The Bachelors',0qDtyCZRYrja9CoeHXV6FD,17240,band,adult standards,34,11,FALSE,161.16,2,1,4,0.0391,0.498,0.443,0,0.0855,-9.685,0.0265,0.395,82.91
6Ht8qiilFu3IyrM2DUckc6,'I Believe',2009, 'The Bachelors',0qDtyCZRYrja9CoeHXV6FD,17240,band,adult standards,34,13,FALSE,126.867,2,1,3,0.811,0.255,0.439,0.0000022,0.164,-10.27,0.0331,0.524,203.346
5eaiBARAXkZMOPd3eIcV5j,'Walk With Faith In Your Heart',2009, 'The Bachelors',0qDtyCZRYrja9CoeHXV6FD,17240,band,adult standards,34,14,FALSE,167.72,11,0,3,0.4,0.473,0.569,0,0.132,-8.091,0.0309,0.607,103.169
01QicLin8hNjIcUDuE0nRP,'Diane',1999, 'The Bachelors',0qDtyCZRYrja9CoeHXV6FD,17240,band,adult standards,34,25,FALSE,154,3,1,4,0.66,0.401,0.426,0,0.165,-10.8,0.0315,0.395,129.86
4LKFYXGW3kuGYYLQ4zNsBP,'Can I Trust You?',2009, 'The Bachelors',0qDtyCZRYrja9CoeHXV6FD,17240,band,adult standards,34,5,FALSE,159.907,9,0,3,0.641,0.383,0.507,0.0000382,0.489,-8.441,0.0415,0.423,117.808
2xxug7ArSbSvki7Azzv6yN,'Love Me With All Of Your Heart',2009, 'The Bachelors',0qDtyCZRYrja9CoeHXV6FD,17240,band,adult standards,34,5,FALSE,127.68,0,1,3,0.64,0.327,0.693,0,0.312,-7.618,0.0481,0.675,109.288
2cljVFm2MPaFFatndDNM4r,'Marie',2009, 'The Bachelors',0qDtyCZRYrja9CoeHXV6FD,17240,band,adult standards,34,5,FALSE,138.107,4,1,4,0.823,0.397,0.512,0,0.186,-9.565,0.0386,0.59,124.636
2cbnn9DUppLuomlgtWAii1,'No Arms Can Ever Hold You',2009, 'The Bachelors',0qDtyCZRYrja9CoeHXV6FD,17240,band,adult standards,34,7,FALSE,183.693,0,0,3,0.491,0.463,0.623,0,0.297,-10.871,0.0339,0.621,108.015
50l1yYCJa0senClZpU2gPq,"""Tonight You're Gonna Fall In Love With Me""",1975, 'The Shirelles',0x83OBqixqdCHnStP5VMcn,128854,band,adult standards,58,4,FALSE,124.853,0,1,4,0.627,0.602,0.711,0,0.197,-10.061,0.0332,0.966,141.641
1rjgKsSiMYRtdYUWdGjXdG,'Last Minute Miracle',1975, 'The Shirelles',0x83OBqixqdCHnStP5VMcn,128854,band,adult standards,58,4,FALSE,176.4,9,1,4,0.279,0.557,0.708,0.000936,0.189,-10.794,0.0913,0.599,141.574
1KRUz5zL2F5dzQs6Q7WRyF,'Thank You Baby',1975, 'The Shirelles',0x83OBqixqdCHnStP5VMcn,128854,band,adult standards,58,4,FALSE,156.68,1,1,4,0.818,0.743,0.356,0,0.114,-13.15,0.0534,0.588,102.241
24alFTlojUXE1jincxplR6,'Maybe Tonight',1975, 'The Shirelles',0x83OBqixqdCHnStP5VMcn,128854,band,adult standards,58,6,FALSE,186.4,11,1,4,0.22,0.614,0.437,0.00382,0.352,-12.974,0.0443,0.744,123.075
6D9odwqzLXid6GXwiuvkpQ,'Sha-La-La',1975, 'The Shirelles',0x83OBqixqdCHnStP5VMcn,128854,band,adult standards,58,6,FALSE,148.213,4,1,4,0.348,0.557,0.579,0,0.651,-11.104,0.0321,0.741,132.76
5JUbG6t4aLLWEgD15jeVaJ,'Beechwood 4-5789',1981, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,22,FALSE,186.267,0,1,4,0.178,0.779,0.5,0.0000469,0.0732,-11.439,0.0543,0.962,139.43
3dIBiWACV8dHz7HYn3fi7V,'(Want You) Back In My Life Again',1981, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,30,FALSE,220.507,2,0,4,0.103,0.802,0.539,0.0000118,0.0699,-12.488,0.0356,0.852,127.118
0Tf3SO2iKfZBd6TGlw9ezt,'Goofus',1976, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,33,FALSE,189.2,5,1,4,0.369,0.669,0.293,0.000741,0.0867,-14.958,0.123,0.668,76.603
17MRUI1nql2E1GJEltjoyx,"""It's Going To Take Some Time""",1972, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,37,FALSE,176.054,0,1,3,0.947,0.591,0.148,0.141,0.111,-16.694,0.0337,0.314,117.483
0iscir8JzbagvY3p3uQyqf,'All You Get From Love Is A Love Song',1977, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,40,FALSE,226.533,10,1,4,0.295,0.571,0.521,0,0.0728,-12.508,0.0317,0.895,121.75
4WVl3or8Xtnvv4XfSqAVNY,'Those Good Old Dreams',1981, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,40,FALSE,253.067,6,1,4,0.664,0.545,0.452,0.000121,0.0398,-14.085,0.0338,0.543,92.397
386bIxJPFIr5pVuVQTZIOm,'Sing',1973, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,43,FALSE,198.76,3,1,4,0.909,0.506,0.28,0.000311,0.164,-16.651,0.0397,0.316,139.846
6r1RBZtxQGZQVP9RSYS07J,'Solitaire',1975, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,44,FALSE,279.893,4,1,4,0.242,0.236,0.24,0.00000389,0.0951,-15.169,0.0309,0.156,142.682
0oW9kM7ZHkatdt52tAS0oI,'I Need To Be In Love',1976, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,46,FALSE,226.773,9,1,4,0.825,0.293,0.262,0.0435,0.0838,-13.982,0.034,0.178,142.729
1PLgQkmhgh6GHQnomQ50Rv,'Goodbye To Love',1972, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,47,FALSE,238.267,5,1,4,0.422,0.22,0.361,0.000311,0.149,-12.017,0.0277,0.382,83.133
6pVLgwDRTCORcbn5czge5R,'Only Yesterday',1975, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,48,FALSE,250.868,8,1,4,0.0271,0.359,0.438,0,0.131,-14.401,0.0376,0.581,137.557
42CX3VhPsCG75BFp07r9Vj,"""I Won't Last A Day Without You""",1972, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,55,FALSE,232.533,2,1,4,0.794,0.453,0.221,0,0.102,-13.192,0.045,0.459,82.199
7nXZCcFAy1oCKQG2SqLszv,"""We've Only Just Begun""",1970, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,56,FALSE,184.427,9,1,4,0.749,0.373,0.287,0.00000941,0.102,-13.461,0.0306,0.317,86.467
5cbZDpFu1hTwaU7hDQpf13,'Rainy Days And Mondays',1971, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,56,FALSE,218.893,10,1,4,0.852,0.351,0.235,0,0.0688,-11.513,0.0323,0.218,74.72
74jZhGv0fdLaf9q8AZZ15k,'Please Mr. Postman',1975, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,61,FALSE,172.733,9,1,4,0.139,0.664,0.547,0.00000179,0.239,-11.594,0.0281,0.964,132.943
1Ehdm1PDlKrdfyBsjwEvd1,'Top Of The World',1972, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,61,FALSE,179.173,10,1,4,0.806,0.379,0.343,0,0.0991,-12.993,0.0385,0.694,184.301
3wM6RTAnF7IQpMFd7b9ZcL,'Yesterday Once More',1973, 'Carpenters',1eEfMU2AhEo7XnKgL7c304,978806,band,adult standards,70,62,FALSE,233.533,4,1,4,0.672,0.254,0.38,0,0.379,-13.806,0.0337,0.408,168.496
3xeKbryeUCn0VzHHjWo2hh,'Memories Are Made Of This',2019, 'The Drifters',1FqqOl9itIUpXr4jZPIVoT,225184,band,adult standards,64,0,FALSE,150.507,9,1,4,0.347,0.643,0.682,0,0.226,-8.111,0.0394,0.876,144.319
2O5tP6uuOZBhVwDeO4T6Hk,'At The Club',2005, 'The Drifters',1FqqOl9itIUpXr4jZPIVoT,225184,band,adult standards,64,13,FALSE,174.92,5,1,4,0.0733,0.555,0.664,0,0.252,-9.631,0.0381,0.974,127.177
0InNB7XxKf6hEBMWki1Mrf,'Vaya Con Dios',1964, 'The Drifters',1FqqOl9itIUpXr4jZPIVoT,225184,band,adult standards,64,17,FALSE,198.08,4,1,3,0.828,0.495,0.407,0.00000931,0.147,-17.378,0.0315,0.431,73.063
3Wtlrgl7wlDUg2OLpG8UY0,'One Way Love',1964, 'The Drifters',1FqqOl9itIUpXr4jZPIVoT,225184,band,adult standards,64,22,FALSE,152.12,4,1,4,0.623,0.711,0.53,0,0.337,-14.402,0.0415,0.887,111.951
19wFpRBbJhCqXJ13V6Yw7n,'Baby What I Mean',2019, 'The Drifters',1FqqOl9itIUpXr4jZPIVoT,225184,band,adult standards,64,28,FALSE,153.933,1,0,4,0.209,0.621,0.875,0,0.0872,-6.555,0.0565,0.73,129.093
7jon8ItjfPNUkn9cWtkhnT,"""I've Got Sand In My Shoes""",2007, 'The Drifters',1FqqOl9itIUpXr4jZPIVoT,225184,band,adult standards,64,29,FALSE,170.507,8,1,4,0.607,0.603,0.504,0,0.146,-7.832,0.0329,0.743,119.777
4MRhEMGSsBTaBX8IBNCe1b,'Come On Over To My Place',2005, 'The Drifters',1FqqOl9itIUpXr4jZPIVoT,225184,band,adult standards,64,32,FALSE,151.533,1,0,4,0.297,0.716,0.741,0,0.0409,-6.549,0.0673,0.817,128.099
0jrdWPwYjUZvqfJcwE8ddh,'Saturday Night At The Movies',2005, 'The Drifters',1FqqOl9itIUpXr4jZPIVoT,225184,band,adult standards,64,46,FALSE,153.627,6,1,4,0.646,0.708,0.544,0,0.121,-7.377,0.0503,0.923,135.241
37ycGnhGIt9nxYntGDXfg6,'Chains Of Love',2005, 'The Drifters',1FqqOl9itIUpXr4jZPIVoT,225184,band,adult standards,64,5,FALSE,165.84,11,1,4,0.614,0.701,0.578,0,0.239,-9.933,0.0503,0.907,116.119
4nGIIeemCmkJ2I3hpC3x43,'Follow Me',2005, 'The Drifters',1FqqOl9itIUpXr4jZPIVoT,225184,band,adult standards,64,5,FALSE,154.133,0,1,4,0.357,0.731,0.533,0,0.379,-10.168,0.0409,0.848,111.003
65jrjEhWfAvysKfnojk1i0,'Under The Boardwalk',1964, 'The Drifters',1FqqOl9itIUpXr4jZPIVoT,225184,band,adult standards,64,67,FALSE,161.96,7,1,4,0.908,0.747,0.226,0.000168,0.107,-13.635,0.0415,0.778,123.789
6jQ6GBVE5d68RNcxLPAzYl,"""I'll Take You Where The Music's Playing""",2005, 'The Drifters',1FqqOl9itIUpXr4jZPIVoT,225184,band,adult standards,64,7,FALSE,179.333,4,1,3,0.352,0.422,0.219,0.0000802,0.317,-12.298,0.026,0.492,75.968
6EECh4DCuk1tVno8dzdoCk,'Light Sings',2011, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,10,FALSE,210.227,5,1,4,0.21,0.459,0.549,0,0.618,-11.239,0.0296,0.769,147.807
22u3qjYbzAZzUtn12I2IQI,'Sweet Blindness',1999, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,11,FALSE,202.333,5,1,4,0.631,0.409,0.56,0,0.143,-8.829,0.0553,0.795,162.06
43hW5CoJoevmX8g5RIieCW,'Ashes To Ashes',2003, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,13,FALSE,230.16,10,1,4,0.622,0.564,0.646,0,0.129,-8.331,0.0295,0.892,142.511
3nYDkbQir4bjV42IP1mGl8,'Love Hangover',2015, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,13,FALSE,279.8,3,0,4,0.00309,0.409,0.699,0.00249,0.0834,-9.972,0.035,0.678,110.004
4PfiHuWEtwLGxxhXaTzyyw,'Save The Country',2003, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,13,FALSE,158.187,5,1,4,0.322,0.541,0.57,0,0.492,-8.126,0.0314,0.738,133.037
6pyfy3LoAtJ9lNWN98W9DA,'California Soul',2003, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,15,FALSE,191.96,0,1,4,0.226,0.595,0.541,0,0.327,-10.637,0.0248,0.701,99.159
1oxtlUVC1mEhsx6mIDT0O1,"""Workin' On A Groovy Thing""",2003, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,16,FALSE,188.347,4,0,4,0.401,0.651,0.56,0,0.32,-9.165,0.0248,0.919,104.258
0OJmo2GQf6WL95gWjnzbut,'Puppet Man',2003, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,18,FALSE,176.587,7,1,4,0.297,0.53,0.687,0.00000213,0.284,-8.035,0.0274,0.892,92.683
5tO3XXiKYxKVq7ewSNwnmY,'If I Could Reach You',1999, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,19,FALSE,186.533,10,1,4,0.785,0.312,0.281,0.00368,0.128,-12.454,0.0311,0.204,76.345
160jWqoVS1OJKpc4N1mcAu,'Never My Love',2003, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,19,FALSE,235.04,2,1,4,0.723,0.319,0.453,0.00107,0.976,-8.963,0.0289,0.247,81.871
1LejPFshcBbPexpLUX6l1p,"""Together Let's Find Love""",2011, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,23,FALSE,217.28,0,0,4,0.557,0.372,0.52,0,0.687,-10.883,0.0354,0.448,154.674
1bKQeepTAEYlpn8wpL7iDn,'Stoned Soul Picnic',2003, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,30,FALSE,206.227,9,1,4,0.2,0.557,0.448,0,0.175,-12.227,0.0308,0.733,93.658
2IpIOw1wpz0sCVpkiuaMiq,'Wedding Bell Blues',1999, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,30,FALSE,162,0,1,4,0.473,0.475,0.53,0,0.157,-8.633,0.0296,0.608,117.991
39rBMnT2vbQ6TrGrDeKUyA,"""(Last Night) I Didn't Get To Sleep At All""",2003, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,32,FALSE,189.6,5,0,4,0.453,0.668,0.572,0.000328,0.109,-10.219,0.0279,0.549,105.166
5766QQQ0ssrdVAe7VGE2BM,'One Less Bell To Answer',2003, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,35,FALSE,207.907,2,1,3,0.745,0.247,0.31,0.0000186,0.205,-10.487,0.0309,0.483,198.82
4JLUOF2Qh0q7NRFuvzgVBe,'Blowing Away',1999, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,4,FALSE,149.467,9,0,4,0.25,0.539,0.521,0.00000349,0.275,-8.184,0.0309,0.824,119.211
735tZ6ZupYsnSjHQGMxHsl,'Carpet Man',1999, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,4,FALSE,183.773,10,1,4,0.117,0.332,0.673,0,0.125,-11.814,0.0575,0.735,173.895
5d4rKnRzKIpplCchbCzDpm,'Paper Cup',1999, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,4,FALSE,161.8,7,1,4,0.367,0.673,0.515,0,0.176,-11.546,0.0313,0.67,114.92
4N0pJ8eHe6sPdEFqb33eNm,"""The Girls' Song""",1999, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,5,FALSE,221.44,2,1,4,0.128,0.521,0.377,0.0000399,0.16,-12.486,0.0315,0.54,115.506
7IwBsD0ueIGGdyjwG6xuVI,'Go Where You Wanna Go',1999, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,5,FALSE,143.027,7,1,4,0.571,0.537,0.57,0,0.119,-9.042,0.0311,0.93,114.294
1Z9QZVa7IJJcWFfgrWsIMY,'On The Beach (In The Summertime)',2000, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,5,FALSE,208.097,10,1,4,0.288,0.427,0.604,0.000151,0.0716,-6.416,0.0248,0.851,162.056
0HZlND4giwzgolBpaNIRGV,'Aquarius/Let The Sunshine In',2000, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,54,FALSE,289.293,7,1,4,0.446,0.293,0.74,0.00151,0.0998,-6.098,0.0399,0.516,118.23
4y3TAywlN0ijPUcFtz1wQt,"""Everything's Been Changed""",2011, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,8,FALSE,227.667,0,0,4,0.891,0.461,0.287,0.0000219,0.204,-11.596,0.0263,0.181,79.38
5x9s06beVdFFyPNcaImH18,'Flashback',2011, 'The 5th Dimension',1UUYAQ9LiRsZF0ZukQNWXM,102383,band,adult standards,54,8,FALSE,219.04,5,0,3,0.164,0.607,0.558,0.000233,0.0912,-11.009,0.0431,0.911,86.684
6SRcKaurkTPrxnEHDVmh0n,'One Fine Day',1979, 'Rita Coolidge',1vnIL4DMlivP55ioM6KitW,75500,band,adult standards,50,15,FALSE,243.04,5,1,4,0.0608,0.678,0.831,0.00109,0.102,-6.498,0.0317,0.925,136.227
3wH7W8LKlbW0fapyOifrAC,'Fool That I Am',1979, 'Rita Coolidge',1vnIL4DMlivP55ioM6KitW,75500,band,adult standards,50,18,FALSE,188.827,8,1,4,0.486,0.585,0.244,0,0.116,-10.184,0.0272,0.279,135.624
7cRioMuuOoe8rwcqvsM4pD,'The Way You Do The Things You Do',1977, 'Rita Coolidge',1vnIL4DMlivP55ioM6KitW,75500,band,adult standards,50,18,FALSE,217.373,9,0,4,0.292,0.717,0.749,0,0.141,-6.831,0.0347,0.929,108.246
1zveUOUxmjXU9uSRpcn8vZ,'You',1978, 'Rita Coolidge',1vnIL4DMlivP55ioM6KitW,75500,band,adult standards,50,18,FALSE,193.28,11,1,4,0.0584,0.733,0.801,0.00133,0.083,-7.19,0.0422,0.896,119.887
0nK1BS4E6VB67JTRkOZT0p,"""I'd Rather Leave While I'm In Love""",1979, 'Rita Coolidge',1vnIL4DMlivP55ioM6KitW,75500,band,adult standards,50,34,FALSE,205.053,8,1,4,0.0737,0.46,0.567,0.00000126,0.114,-8.677,0.0331,0.224,131.594
39iKJpLPhsDTOzH2lXliWF,'(your Love Has Lifted Me) Higher And Higher',1977, 'Rita Coolidge',1vnIL4DMlivP55ioM6KitW,75500,band,adult standards,50,40,FALSE,241.72,10,0,4,0.0575,0.656,0.646,0.00464,0.16,-9.169,0.0336,0.75,117.586
2QDnRMFfnes9DUWc6HgixI,"""We're All Alone""",1977, 'Rita Coolidge',1vnIL4DMlivP55ioM6KitW,75500,band,adult standards,50,53,FALSE,220.52,7,1,4,0.356,0.332,0.429,0.0000318,0.0619,-8.376,0.0287,0.239,128.073
7vYpMAhNCvBFNWXTLQXgtN,'Love Me Again',1978, 'Rita Coolidge',1vnIL4DMlivP55ioM6KitW,75500,band,adult standards,50,7,FALSE,217.373,8,1,4,0.604,0.529,0.326,0.0000314,0.129,-10.462,0.0317,0.133,141.21
5Si3IWlMUJyICiRoSUBieE,'Star On A TV Show',1974, 'The Stylistics',2O0Hw1WSMbskB5tD9aWah3,356730,band,adult standards,58,15,FALSE,250.467,10,1,4,0.538,0.516,0.37,0,0.238,-11.531,0.0239,0.45,91.056
2hMTVA8FM1SvBSMdWYjwtf,'You Are Beautiful',2005, 'The Stylistics',2O0Hw1WSMbskB5tD9aWah3,356730,band,adult standards,58,15,FALSE,197.987,3,1,4,0.561,0.45,0.431,0.0000224,0.103,-7.232,0.029,0.197,129.098
0zOiF9y9cP7pNL80m6FYr1,'Thank You Baby',2005, 'The Stylistics',2O0Hw1WSMbskB5tD9aWah3,356730,band,adult standards,58,16,FALSE,229.413,7,1,4,0.864,0.403,0.515,0.000108,0.16,-8.431,0.0319,0.345,127.013
3OTdVZksYEZo4liRhVUuXA,'Funky Weekend',1974, 'The Stylistics',2O0Hw1WSMbskB5tD9aWah3,356730,band,adult standards,58,17,FALSE,206.333,1,1,4,0.266,0.76,0.716,0.000882,0.0595,-10.479,0.1,0.775,103.243
14DxESgKvnzS9WnUBKq900,"""Heavy Fallin' Out""",2014, 'The Stylistics',2O0Hw1WSMbskB5tD9aWah3,356730,band,adult standards,58,2,FALSE,188.531,4,0,4,0.106,0.558,0.735,0.0000233,0.969,-8.882,0.058,0.604,132.402
